image,major_mean,major_std,minor_mean,minor_std,aspect_ratio_mean,aspect_ratio_std,contour_area_mean,contour_area_std,roughness_mean,roughness_std,solidity_mean,solidity_std,mean_red_mean,mean_green_mean,mean_blue_mean,VarietyID_
r000ruler (illustration of scale only).JPG,93.11898498535156,10.22674469587618,29.85366325378418,3.659207857451682,0.3219813560693082,0.036568054678645524,8471.4,1896.4696851430729,18.845455000057857,3.4438580727517176,0.9581261392096783,0.043137011989174044,128.62415162855132,183.1058612157491,214.40689667796627,
r001.JPG,73.66193466186523,5.898016497404671,27.097828674316407,1.7707040312016495,0.3702924609414382,0.04079587230308724,6017.3,630.3788631538268,21.209430523066654,6.3741920537604635,0.959658093156748,0.008686101751977,122.24768291359491,191.27499340468108,227.56846519005472,26
r002.JPG,80.78860473632812,8.095575258417403,27.37997932434082,2.4854579840661417,0.3407042958065409,0.033803962976317756,6536.5,843.018584215872,20.05126008355313,2.96042576194169,0.9420999048430116,0.04108868776902455,133.40788413877783,190.29348420616864,222.25449641977715,73
r003.JPG,69.06923980712891,2.416861291163407,26.128232955932617,2.610254053756744,0.37898720459803703,0.04264785349538044,5532.7,574.3472236664275,21.812676097800825,4.559994935365582,0.976357590408511,0.013476848215662087,127.81055153718623,193.7564255137853,227.53195574152127,66
r004.JPG,79.37466125488281,3.8542734199080417,28.58311233520508,1.1468409426206856,0.3610375375662897,0.025238038011365378,6911.2,327.25043077808846,18.320797451469414,2.288934030091903,0.9705170895055326,0.016043821996567193,132.81422864960732,186.589869698784,219.4641070619629,61
r005.JPG,92.46047973632812,9.675181309626856,23.219524765014647,0.962700137435466,0.2530436701604983,0.021913477959214472,6646.1,921.2290944409237,17.845006011600752,5.595510939594646,0.9826615793120428,0.018116872582924284,128.1460526123682,194.89125309174693,227.51558102404368,103
r006.JPG,78.7384750366211,3.0017088803830863,27.285282135009766,1.9028008457905163,0.34694724239573943,0.02750873808991197,6568.5,611.7559426220013,17.178501417569162,3.0221854456742046,0.9727647513999782,0.029488786706926083,127.66287795569713,193.28591635755112,227.7723202075021,55
r007.JPG,72.99596405029297,9.065371926161035,23.908348846435548,2.072080388160789,0.32923727582372553,0.022020413134487833,5436.3,1107.8924235783102,19.175167428265347,4.667293657548281,0.9834169147382443,0.01792792600970034,121.25548632860655,194.0801250705356,227.32268040273,124
r008.JPG,85.07069396972656,2.1109074697011225,29.19050750732422,1.3924628948280418,0.34332153986064495,0.018140112039513552,7675.9,360.4989443658453,17.917432204975583,5.114888861162848,0.9843691593795588,0.01862199909257616,132.90548465129444,198.11438370031684,235.01841751326955,152
r009.JPG,82.25785675048829,3.0177217033840553,31.120810317993165,0.9806082781368479,0.37892535549911777,0.02113491744207598,7706.5,377.2037468884246,19.3860635049961,2.85802896422478,0.9587455636667613,0.033268275333733846,131.06447027876035,189.54509648262191,224.2224461205702,115
r010.JPG,77.95586903889973,2.6554686349476286,24.214795748392742,1.7072756059300063,0.31081811139973176,0.02195757758465653,5714.166666666667,444.7093705358863,16.442636466593633,3.3571849571973105,0.9637374234074828,0.020941422706377492,144.6344708234005,201.0972716663089,233.23546769071447,82
